name,NumberOfInstances,NumberOfFeatures,NumberOfMissingValues,NumberOfNumericFeatures,NumberOfSymbolicFeatures,Dimensionality,MajorityClassPercentage,MajorityClassSize,NumberOfBinaryFeatures,NumberOfInstancesWithMissingValues,PercentageOfInstancesWithMissingValues,DefaultAccuracy,PercentageOfMissingValues,MeanKurtosisOfNumericAtts,MeanSkewnessOfNumericAtts,MeanMeansOfNumericAtts,MeanStdDevOfNumericAtts,NoiseToSignalRatio,EquivalentNumberOfAtts,MeanAttributeEntropy,MeanMutualInformation,ClassEntropy,NaiveBayesErrRate,Dif_NB_Err_Rate,NaiveBayesKappa,Dif_NB_kappa,NaiveBayesAUC,Dif_NB_AUC,DecisionStumpErrRate,Dif_DS_Err_Rate,DecisionStumpKappa,Dif_DS_Kappa,DecisionStumpAUC,Dif_DS_AUC,kNN1NErrRate,Dif_KNN_Err_Rate,kNN1NKappa,Dif_KNN_kappa,kNN1NAUC,Dif_KNN_AUC
sleuth_case1102.arff,34,9,0,5,4,0.264705882,55.88235294,19,3,0,0,0.558823529,0,41.4403284,1.221832022,-38705.84353,7091.738674,46.32147662,51.60399234,0.907835201,0.019184422,0.989992792,0.617647059,0.147058824,-0.243902439,-0.217487345,0.305263158,-0.150877193,0.588235294,0.117647059,-0.176470588,-0.150055494,0.407017544,-0.049122807,0.529411765,0.05882353,-0.088967972,-0.062552878,0.456140351,0
sleuth_case1201.arff,50,8,0,6,2,0.16,52,26,1,0,0,0.52,0,37.93225473,1.036143733,-19266.80409,11833.29912,0,0,-1,0,0.998845536,0.1,-0.02,0.8,0.039616613,0.958333333,0.076923077,0.1,-0.02,0.8,0.039616613,0.900641026,0.01923077,0.12,0,0.759615385,-0.000768002,0.879807692,-0.001602564
sleuth_case1202.arff,93,7,0,4,3,0.075268817,61.29032258,57,2,0,0,0.612903226,0,38.00347947,1.038028196,-19304.26465,11855.98453,129.911922,97.69832723,1.290248744,0.009855854,0.962900415,0.182795699,0.032258065,0.616727273,-0.084374655,0.871345029,-0.000730994,0.150537634,0,0.701101928,0,0.872076023,0,0.279569892,0.129032258,0.385670732,-0.315431196,0.680311891,-0.191764132
sleuth_case2002.arff,147,7,0,2,5,0.047619048,53.06122449,78,5,0,0,0.530612245,0,37.06953374,1.021447595,-18789.76769,11543.16609,68.86624397,77.32494808,0.901096144,0.012897447,0.997294382,0.326530612,-0.047619048,0.352066116,0.102553445,0.725938313,0.071070234,0.292517007,-0.081632653,0.420994779,0.171482108,0.699275362,0.044407283,0.43537415,0.06122449,0.124511446,-0.125001225,0.581753995,-0.073114084
sleuth_ex1221.arff,42,11,0,8,3,0.261904762,54.76190476,23,1,0,0,0.547619048,0,31.54853833,0.906079547,-15683.07131,10177.49433,4.923047171,1.330498832,4.422577995,0.746672763,0.993447238,0.285714286,-0.142857143,0.428571429,0.301550644,0.791762014,0.183066362,0.404761905,-0.023809524,0.186788155,0.05976737,0.638443936,0.029748284,0.214285714,-0.214285715,0.565517241,0.438496456,0.781464531,0.172768879
sleuth_ex1605.arff,62,6,0,5,1,0.096774194,50,31,1,0,0,0.5,0,80.07138,1.907009682,-88232.56928,12106.0449,0,0,-1,0,1,0.290322581,-0.016129032,0.419354839,0.032258065,0.817898023,0.055671176,0.274193548,-0.032258065,0.451612903,0.064516129,0.785639958,0.023413111,0.338709677,0.032258064,0.322580645,-0.064516129,0.661290323,-0.100936524
sleuth_ex1714.arff,47,8,0,7,1,0.170212766,57.44680851,27,1,0,0,0.574468085,0,62.5528834,1.651309632,-65436.88038,11145.30021,0,0,-1,0,0.983939395,0.191489362,-0.021276595,0.610855566,0.035043292,0.858983452,0.0821316,0.170212766,-0.042553191,0.664884135,0.089071861,0.80462963,0.027777778,0.234042553,0.021276596,0.542072631,-0.033739643,0.798148148,0.021296296
sleuth_ex2015.arff,60,8,0,7,1,0.133333333,50,30,1,0,0,0.5,0,139.5619395,5.811757997,233.7420518,101.0949376,0,0,-1,0,1,0.283333333,-0.133333334,0.433333333,0.266666666,0.784444444,0.231111111,0.4,-0.016666667,0.2,0.033333333,0.6,0.046666667,0.416666667,0,0.166666667,0,0.583333333,0.03
sleuth_ex2016.arff,87,11,0,9,2,0.126436782,58.62068966,51,2,0,0,0.586206897,0,142.3177737,5.940667617,237.0300187,102.7763263,2944.669587,3179.924128,0.906370189,0.000307696,0.978449329,0.287356322,-0.057471264,0.390243902,0.144143382,0.752178649,0.081154684,0.264367816,-0.08045977,0.465972778,0.219872258,0.730936819,0.059912854,0.298850575,-0.045977011,0.378912685,0.132812165,0.690087146,0.019063181
socmob.arff,1156,6,0,1,5,0.005190311,77.85467128,900,3,0,0,0.778546713,0,32.21928947,0.919166791,-16270.19256,10016.59782,26.30266365,8.187502597,2.543731421,0.093167885,0.762812298,0.073529412,0.000865052,0.771085909,-0.015198095,0.972842597,0.059313951,0.081314879,0.008650519,0.772452381,-0.013831623,0.902769097,-0.010759549,0.063148789,-0.009515571,0.813477504,0.0271935,0.928179253,0.014650607
solar-flare,323,13,0,0,13,0.04,97.83,316,7,0,0,0.98,0,0,0,0,0,75.46,11.43,1.01,0.01,0.15,0.06,0.04,0.14,0,0.85,0.46,0.39,0,0,0,0.65,0.19,0.02,0,-0.01,0,0.52,0.06
sonar.arff,208,61,0,60,1,0.293269231,53.36538462,111,1,0,0,0.533653846,0,26.10658929,1.305576359,114.8676598,42.56073361,0,0,-1,0,0.996729589,0.326923077,-0.043269231,0.355743828,0.098050094,0.794235502,0.142011113,0.336538462,-0.033653846,0.313142749,0.055449015,0.64758057,-0.004643819,0.168269231,-0.201923077,0.66126931,0.403575576,0.829989784,0.177765395
space_ga.arff,3107,7,0,6,1,0.002252977,50.40231735,1566,1,0,0,0.504023173,0,108.5352238,2.479998364,-119576.9796,16397.71295,0,0,-1,0,0.999953297,0.269069842,-0.001287416,0.462349041,0.003345166,0.803748623,0.004098904,0.271000966,0,0.457203845,0,0.72281956,0,0.230125523,-0.086900547,0.539650002,0.173818748,0.765355714,0.081363133
spambase.arff,4601,58,0,57,1,0.012605955,60.59552271,2788,1,0,0,0.605955227,0,36.23884671,1.77355154,109.5768671,41.20937787,0,0,-1,0,0.967360237,0.202347316,0.116713758,0.605321392,-0.215566253,0.935231265,-0.004500198,0.209302326,0.123668768,0.54977242,-0.271115225,0.794157412,-0.145574051,0.107367963,0.021734405,0.775167747,-0.045719898,0.893733466,-0.045997997
SPECT.arff,267,23,0,0,23,0.086142322,79.40074906,212,23,0,0,0.794007491,0,0,0,0,0,19.03667341,17.0227954,0.863662931,0.043104108,0.733752409,0.224719101,-0.007490637,0.434801016,0.075634091,0.835806175,0.133704974,0.205992509,-0.026217229,0,-0.359166925,0.705403087,0.003301886,0.25093633,0.018726592,0.365345727,0.006178802,0.726339449,0.024238248
SPECTF.arff,349,45,0,44,1,0.128939828,72.77936963,254,1,0,0,0.727793696,0,2749.983271,45.98305474,1.157425275,0.707271924,0,0,-1,0,0.844612758,0.272206304,0.097421204,0.454875783,-0.081058822,0.868182968,0.114639661,0.272206304,0.097421204,0,-0.535934605,0.701263987,-0.05227932,0.272206304,0.097421204,0.357448788,-0.178485817,0.691587236,-0.061956071
spectrometer.arff,531,103,0,100,3,0.193973635,89.64218456,476,1,0,0,0.896421846,0,30.5857204,0.907647956,-14866.48109,9972.979154,1056.746794,277.2171656,1.832385252,0.001732348,0.480236526,0.163841808,0.128060264,0.465689733,-0.330133229,0.944399809,0.034430367,0.064030132,0.028248588,0.694497089,-0.101325873,0.907066463,-0.002902979,0.107344633,0.071563089,0.407656027,-0.388166935,0.672956455,-0.237012987
splice.arff,3190,62,0,0,62,0.019435737,51.88087774,1655,1,0,0,0.518808777,0,0,0,0,0,75.92551264,38.85056107,1.978014452,0.025713374,0.998978994,0.081504702,0.034169279,0.836844373,-0.068482548,0.974707578,0.01242174,0.180250784,0.132915361,0.64141818,-0.263908741,0.821122253,-0.141163585,0.200626959,0.153291536,0.602235865,-0.303091056,0.828917406,-0.133368432
sponge.arff,76,46,22,0,46,0.605263158,92.10526316,70,16,22,28.94736842,0.921052632,0.629290618,0,0,0,0,27.20865267,10.06813546,1.116393329,0.039576273,0.398459274,0.052631579,-0.026315789,0.479452055,0.479452055,0.866666667,0.366666667,0.065789474,-0.013157894,0.269230769,0.269230769,0.641666667,0.141666667,0.065789474,-0.013157894,0.413580247,0.413580247,0.580952381,0.080952381
squash-stored.arff,52,25,7,21,4,0.480769231,55.76923077,29,1,2,3.846153846,0.557692308,0.538461538,28.93632473,0.903684237,-13950.58637,9369.466426,12.12321734,4.83920392,2.685752542,0.204656562,0.990374836,0.211538462,-0.038461538,0.569277108,0.078313253,0.860569715,0.037481259,0.307692308,0,0.376311844,0,0.727886057,0,0.288461538,-0.096153847,0.407294833,0.223621364,0.70089955,0.113193403
squash-unstored.arff,52,24,39,20,4,0.461538462,53.84615385,28,1,9,17.30769231,0.538461538,3.125,28.60360963,0.905305057,-12684.00805,8538.006741,14.07204474,5.574829039,2.692037478,0.178611298,0.995727452,0.307692308,-0.057692307,0.380952381,0.10956595,0.692765568,0.038747711,0.365384615,0,0.271386431,0,0.662202381,0.008184524,0.423076923,0.057692308,0.148809524,-0.122576907,0.574404762,-0.079613095
stock.arff,950,10,0,9,1,0.010526316,51.36842105,488,1,0,0,0.513684211,0,39.5295476,1.172609542,-36927.31031,6771.592868,0,0,-1,0,0.999459621,0.287368421,0.19368421,0.42651878,-0.386026393,0.834051877,-0.126636683,0.173684211,0.08,0.655608041,-0.156937132,0.827635991,-0.133052569,0.046315789,-0.047368422,0.907288293,0.09474312,0.953591832,-0.007096728
strikes.arff,625,7,0,6,1,0.0112,50.4,315,1,0,0,0.504,0,65.99955416,1.736454232,-69006.46594,11749.26504,0,0,-1,0,0.999953833,0.392,0.392,0.218251436,-0.781748564,0.663379416,-0.336620584,0.2864,0.2864,0.42603186,-0.57396814,0.713061956,-0.286938044,0.0944,0.0944,0.811221747,-0.188778253,0.906385049,-0.093614951
sylva_agnostic.arff,14395,217,0,216,1,0.015074679,93.8450851,13509,1,0,0,0.938450851,0,49.74259992,1.440321144,-9412.236634,8991.028972,0,0,-1,0,0.333564012,0.024591872,0.014866273,0.818513534,-0.097297963,0.996605526,0.023200746,0.061549149,0.05182355,0,-0.915811497,0.918632875,-0.054771905,0.024869746,0.015144147,0.786519141,-0.129292356,0.89337762,-0.08002716
sylva_prior.arff,14395,109,0,108,1,0.007572074,93.8450851,13509,1,0,0,0.938450851,0,52.52300685,2.493187378,-6268.298873,6041.412836,0,0,-1,0,0.333564012,0.024730809,0.015560958,0.817488186,-0.103798201,0.996765562,0.040318125,0.061549149,0.052379298,0,-0.921286387,0.909766702,-0.046680735,0.01111497,0.001945119,0.90518452,-0.016101867,0.961077449,0.004630012
tae.arff,151,6,0,3,3,0.039735099,65.56291391,99,3,0,0,0.655629139,0,30.56196467,0.907298475,-14855.18039,9965.413426,11.35821477,17.37613788,0.660678484,0.053460673,0.928940032,0.344370861,0.006622517,0.134670487,0.005922891,0.59508547,0.033993784,0.337748344,0,0.128747596,0,0.561091686,0,0.370860927,0.033112583,0.139426013,0.010678417,0.576534577,0.015442891
tecator.arff,240,125,0,124,1,0.520833333,57.5,138,1,0,0,0.575,0,45.57362914,1.197995858,-23227.60899,14232.16716,0,0,-1,0,0.983708263,0.333333333,0.170833333,0.314481577,-0.355149935,0.704299872,-0.168853012,0.154166667,-0.008333333,0.682539683,0.012908171,0.874218528,0.001065644,0.116666667,-0.045833333,0.760068552,0.09043704,0.882423984,0.0092711
thyroid_sick,3772,30,6064,7,23,0.01,93.88,3541,21,3772,100,0.94,5.36,43.99,3.06,39.8,16.33,64.95,64.93,0.34,0.01,0.33,0.07,0.03,0.52,-0.09,0.92,-0.01,0.03,0,0.74,0,0.93,0,0.04,0,0.62,-0.03,0.79,-0.08
tic-tac-toe.arff,958,10,0,0,10,0.010438413,65.34446764,626,1,0,0,0.653444676,0,0,0,0,0,80.69748634,49.45045097,1.538036541,0.018825996,0.930953986,0.287056367,-0.021920668,0.314300141,0.069112747,0.746145926,-0.003755437,0.300626305,0,0.339967848,0,0.667842296,0,0.028183716,-0.229645094,0.936742789,0.527318575,0.996273432,0.179746141
transplant.arff,131,4,0,3,1,0.030534351,63.35877863,83,1,0,0,0.633587786,0,39.19386578,1.067197411,-19902.45623,12218.90437,0,0,-1,0,0.947877407,0.030534351,0.022900763,0.93365409,-0.049977048,0.998242972,0.004267068,0.007633588,0,0.983486701,-0.000144437,0.989583333,-0.004392571,0.015267176,0.007633588,0.967118474,-0.016512664,0.985692771,-0.008283133
triazines.arff,186,61,0,60,1,0.327956989,58.60215054,109,1,0,0,0.586021505,0,56.08468627,1.596916598,-57853.37147,9856.854387,0,0,-1,0,0.978542386,0.338709677,0.064516129,0.336090652,-0.055910374,0.746670933,0.057227349,0.397849462,0.123655914,0.049578787,-0.342422239,0.581556059,-0.107887525,0.274193548,0,0.43163571,0.039634684,0.719230311,0.029786727
tumors_C.arff,60,7130,0,7129,1,118.8333333,65,39,1,0,0,0.65,0,10.55029459,0.764663537,-459.1026198,669.1647879,0,0,-1,0,0.934068055,0.316666667,-0.083333333,0.208333333,0.149509804,0.582661783,0.071672772,0.383333333,-0.016666667,0.087301587,0.028478058,0.54029304,0.029304029,0.483333333,0.083333333,-0.006944444,-0.065767973,0.496336996,-0.014652015
vehicle.arff,846,19,0,18,1,0.022458629,74.23167849,628,1,0,0,0.742316785,0,28.6856431,0.935905453,-12031.36782,8900.057506,0,0,-1,0,0.82323015,0.205673759,0.131205674,0.438855174,-0.367936726,0.856512593,-0.04911836,0.26713948,0.192671395,0.277928003,-0.528863897,0.792135365,-0.113495588,0.066193853,-0.008274232,0.828003834,0.021211934,0.916481622,0.010850669
vehicle_sensIT.arff,98528,101,0,100,1,0.001025089,50,49264,1,0,0,0.5,0,188.4450348,7.854417567,1.1297525,1.045338058,0,0,-1,0,1,0.194229052,0.03194016,0.611541897,-0.063880318,0.852777203,0.013010056,0.210295551,0.048006659,0.579408899,-0.096013316,0.789306597,-0.05046055,0.260677168,0.098388276,0.478645664,-0.196776551,0.739322867,-0.10044428
veteran.arff,137,8,0,3,5,0.058394161,68.61313869,94,4,0,0,0.686131387,0,85.76395315,3.615935932,145.5152807,62.97649587,33.21102303,29.40251082,1.044381196,0.030527622,0.897588751,0.255474453,-0.03649635,0.387533529,0.082965001,0.758535379,-0.005937654,0.313868613,0,0,0,0.614918357,0,0.416058394,0.138686131,0.015382676,-0.323957426,0.513854527,-0.200890649
vineyard.arff,52,4,0,3,1,0.076923077,53.84615385,28,1,0,0,0.538461538,0,138.6628718,5.773174131,232.2804717,100.458561,0,0,-1,0,0.995727452,0.192307692,-0.115384616,0.613095238,0.228479853,0.86235119,0.124255952,0.307692308,0,0.384615385,0,0.738095238,0,0.365384615,0.057692307,0.262686567,-0.121928818,0.642113095,-0.095982143
vinnie.arff,380,3,0,2,1,0.007894737,51.31578947,195,1,0,0,0.513157895,0,44.67084004,1.184500467,-22742.08042,13949.52174,0,0,-1,0,0.999500394,0.157894737,-0.021052631,0.683816392,0.041166689,0.926805267,0.075093555,0.178947368,0,0.642649703,0,0.851711712,0,0.152631579,-0.026315789,0.69536973,0.052720027,0.887623008,0.035911296
visualizing_environmental.arff,111,4,0,3,1,0.036036036,52.25225225,58,1,0,0,0.522522523,0,109.3924584,2.499675704,2301.500887,1146.627434,0,0,-1,0,0.99853585,0.315315315,0,0.375703037,-0.004976064,0.719258295,0.027976577,0.315315315,0,0.380679101,0,0.691281718,0,0.387387387,0.072072072,0.22553951,-0.155139591,0.606864021,-0.084417697
visualizing_ethanol.arff,88,3,0,2,1,0.034090909,51.13636364,45,1,0,0,0.511363636,0,31.2462389,0.898766451,-15461.1421,10034.36336,0,0,-1,0,0.999627371,0.409090909,-0.034090909,0.183084064,0.076834064,0.606459948,0.050645995,0.443181818,0,0.111801242,0,0.572868217,0,0.5,0.068181818,-0.004670472,-0.142370317,0.497674419,-0.071317829
visualizing_galaxy.arff,323,5,0,4,1,0.015479876,54.17956656,175,1,0,0,0.541795666,0,33.57057865,0.941529384,-17001.71674,10447.24223,0,0,-1,0,0.99495369,0.086687307,0.018575852,0.824674318,-0.038144215,0.978223938,0.01988417,0.167182663,0.099071208,0.665027847,-0.197790686,0.885579151,-0.072760617,0.06501548,-0.003095975,0.869122272,0.006303739,0.92988417,-0.028455598
visualizing_hamster.arff,73,6,0,5,1,0.082191781,54.79452055,40,1,0,0,0.547945205,0,37.87194128,1.035222711,-19236.06268,11814.42152,0,0,-1,0,0.993357028,0.493150685,0.082191781,-0.022568093,-0.12649608,0.485606061,-0.079166666,0.479452055,0.068493151,-0.013486712,-0.117414699,0.539015152,-0.025757575,0.328767123,-0.082191781,0.336363636,0.232435649,0.690909091,0.126136364
visualizing_livestock.arff,130,3,0,0,3,0.023076923,80.76923077,105,1,0,0,0.807692308,0,0,0,0,0,15.64523314,3.348186021,3.511183907,0.210942309,0.706274089,0.146153846,-0.046153846,0.473347548,0.473347548,0.864117216,0.376498168,0.130769231,-0.061538461,0.585365854,0.585365854,0.794857143,0.307238095,0.123076923,-0.069230769,0.603809524,0.603809524,0.852,0.364380952
visualizing_slope.arff,44,4,0,3,1,0.090909091,61.36363636,27,1,0,0,0.613636364,0,70.30657564,3.143665033,121.348131,51.0934454,0,0,-1,0,0.962412735,0.136363636,-0.068181819,0.699316629,0.155537827,0.936819172,0.118736383,0.25,0.045454545,0.5,-0.043778802,0.726579521,-0.091503268,0.136363636,-0.068181819,0.706013363,0.162234561,0.845315904,0.027233115
vote.arff,435,17,392,0,17,0.03908046,61.37931034,267,17,203,46.66666667,0.613793103,5.300878972,0,0,0,0,3.147607219,4.072649833,0.980019391,0.236285487,0.962308049,0.098850575,0.052873564,0.795338914,-0.108532738,0.972467451,-0.001995274,0.043678161,-0.00229885,0.908777855,0.004906203,0.963115302,-0.011347423,0.066666667,0.020689656,0.860461258,-0.043410394,0.957645769,-0.016816956
water-treatment.arff,527,39,560,21,18,0.074003795,84.81973435,447,1,146,27.70398482,0.848197343,2.724663066,31.45206668,0.902529455,-15563.2273,10100.12005,22.44061912,2.028187162,7.100108487,0.302897652,0.614333129,0.170777989,0.140417458,0.29331307,-0.589987509,0.723001806,-0.246223585,0.060721063,0.030360532,0.771248745,-0.112051834,0.899091163,-0.070134228,0.218216319,0.187855788,0.101921966,-0.781378613,0.543400447,-0.425824944
waveform-5000.arff,5000,41,0,40,1,0.0082,66.16,3308,1,0,0,0.6616,0,26.89031784,0.847239501,-12949.30257,8715.061105,0,0,-1,0,0.923279379,0.1464,-0.0524,0.693157307,0.129946141,0.93456725,0.07696186,0.2514,0.0526,0.503807224,-0.059403942,0.789671539,-0.067933851,0.1976,-0.0012,0.556911888,-0.006299278,0.777330406,-0.080274984
webdata_wXa.arff,36974,124,0,123,1,0.003353708,75.9993509,28100,1,0,0,0.759993509,0,306.844553,11.29396612,2.267364704,1.080132382,0,0,-1,0,0.795051074,0.193622546,0.018229026,0.525201183,0.044092943,0.882216864,0.048376866,0.240006491,0.064612971,0,-0.48110824,0.749418009,-0.084421989,0.225915508,0.050521988,0.39066199,-0.09044625,0.784654946,-0.049185052
white-clover.arff,63,32,0,27,5,0.507936508,60.31746032,38,1,0,0,0.603174603,0,27.7213077,0.931435892,-10735.7734,9688.655188,18.62938748,10.34364007,1.839015854,0.093686869,0.969063253,0.317460317,-0.095238096,0.362992922,0.169889474,0.752631579,0.118421053,0.444444444,0.031746031,0.152737752,-0.040365696,0.607368421,-0.026842105,0.317460317,-0.095238096,0.345794393,0.152690945,0.675789474,0.041578948
wind.arff,6574,15,0,14,1,0.002281716,53.25524795,3501,1,0,0,0.532552479,0,49.4151011,1.260351681,-36078.2807,6626.757936,0,0,-1,0,0.996940293,0.191055674,0.020839672,0.614590884,-0.043398738,0.890076505,0.006271004,0.188013386,0.017797384,0.622462711,-0.035526911,0.821769997,-0.062035504,0.192424703,0.022208701,0.613996122,-0.0439935,0.807382773,-0.076422728
wind_correlations.arff,45,47,0,46,1,1.044444444,51.11111111,23,1,0,0,0.511111111,0,58.07371941,1.541832887,-60668.57922,10334.36427,0,0,-1,0,0.99964375,0.133333333,-0.066666667,0.733727811,0.135912518,0.926086957,0.058498024,0.244444444,0.044444444,0.509415263,-0.08840003,0.803359684,-0.064229249,0.111111111,-0.088888889,0.776564052,0.178748759,0.895256917,0.027667984
wisconsin.arff,194,33,0,32,1,0.170103093,53.60824742,104,1,0,0,0.536082474,0,80.87057724,1.926367292,-89107.46142,12225.96252,0,0,-1,0,0.996240114,0.427835052,0.020618557,0.15315031,-0.03843108,0.59944103,-0.001680765,0.489690722,0,0.069097889,0,0.543162393,0,0.432989691,-0.041237113,0.126875268,0.073216731,0.563247863,0.041880342
witmer_census_1980.arff,50,6,0,4,2,0.12,52,26,1,0,0,0.52,0,57.6813224,1.533555428,-60244.01509,10264.15499,0,0,-1,0,0.998845536,0.46,0.16,0.091627172,-0.312188408,0.653846154,-0.106570513,0.34,0,0.308943089,0,0.657852564,0,0.42,-0.02,0.157303371,0.03589762,0.578525641,0.017628205
yeast_ml8.arff,2417,117,0,103,14,0.048407116,98.59329748,2383,14,0,0,0.985932975,0,42.88794304,2.205077708,2374.196524,11040.42313,154.8302167,21.83317255,0.761443427,0.004886366,0.106684866,0.066611502,0.052544477,0.047840779,0.047840779,0.761081691,0.261186601,0.014067025,0,0,0,0.823122115,0.323227025,0.021514274,0.007447249,0.150496789,0.150496789,0.561156229,0.061261139
zoo.arff,101,18,0,1,17,0.178217822,59.40594059,60,16,0,0,0.594059406,0,30.28177051,0.913711152,-14629.7051,9818.041398,2.14141645,3.769959993,0.811877051,0.258442987,0.974319721,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
